,0
770,"싱글들은 대부분 밥을 잘 해먹지 않는다. 없던 입맛도 생기게 하는 구수한 밥 짓는 냄새를 맡으며 윤기가 자르르 흐르는 밥을 누군들 먹고 싶지 않겠냐만 매끼니 밥을 해먹는다는 게 어쩐지 낭비 같다. 이럴 때는 한꺼번에 밥을 해 냉동해 두는 방법이 있다.밥을 넉넉히 지어 각각의 공기에 1인분씩 담아 비닐 랩으로 꼭꼭 싸서 냉동한다. 그때그때 전자레인지에 데워먹으면 갓 지은 밥처럼 맛있다. 이때 가능하면 밥통을 열자마자 조금이라도 김이 덜 빠져나갔을 때 싸는 것이 좋다.이렇게 하면 해동시켰을 때 김이 서려있는 갓 지은 밥의 풍미를 그대로 살릴 수 있다. 그릇에 담은 밥 위에 정종을 조금 뿌리면 더 맛있다. 간혹 밥을 냉장실에 보관하는 경우가 있는데, 냉장실에 보관하면 단백질이 파괴되고 부슬부슬해져 맛이 없다. 또한 먹다 남은 찬밥이 있다면 버리지 말고 새로 밥을 지을 때 다 되기 3분 전쯤 가장자리에 얹는다. 이렇게 하면 새 밥처럼 되어 맛있다."
771,"나이아신은 전체 물질대사에 필요한 영양소이며, 신경전달 물질의 생산과 피부의 수분을 유지시켜 주는 일에 참여하며, 혈관을 확장시키고 혈중 콜레스테롤 수치를 저하시키는 일에 관여한다.나이아신은 조효소로 전환되어 생체 내 산화 · 환원 반응에 관여하며 탄수화물 대사, 지방산 대사, 세포 호흡, 스테로이드 합성 대사 과정에 참여한다. 또한 나이아신은 조효소로서 체내에서 에너지 대사 특히 ATP 생성 과정에 중요한 역할을 한다.필수아미노산인 트립토판(tryptophan)으로부터 나이아신으로 전환되는 평균율은 트립토판 60㎎이 나이아신 1㎎으로 전환되는 것으로 추정된다. 트립토판으로부터 나이아신으로 전환되는 과정에 비타민 B2, B6, 철 등 미량 영양소가 필요하다.나이아신은 위(胃)와 소장(小腸)에서 흡수된다. 저농도에서는 능동 운반에 의하여 고농도에서는 단순 확산에 의하여 흡수된다. 나이아신 조효소는 간(肝)에 저장되고 과잉의 나이아신은 소변으로 배설된다.일상의 식사에서 부족한 나이아신을 보충할 목적으로 섭취하는 건강기능식품의 기능성은 에너지 대사의 산화-환원 작용에 참여한다."
772,"달걀은 단백질이 풍부하고, 나트륨이 적으며, 비타민과 무기질 등 우리 몸에 필요한 필수 아미노산을 골고루 갖추고 있어, 남녀노소 모두에게 질 좋은 단백질을 공급하는 매우 좋은 식품이다. 특히, 독을 흡수하는 성질이 있어 술을 마신 다음날 아침에 날달걀을 풀어먹으면 술 깨는 데 도움이 된다. 다이어트에 관심이 많은 여성들에게도 좋다. 삶은 달걀 1개의 열량이 80kcal인데 반해 위에 머무는 시간이 3시간 이상 되기 때문에 포만감을 주어 과식을 예방한다.단, 달걀에 아무리 영양소가 많다고 해도 우리 몸에 필요한 영양소가 다 들어있는 것은 아니다. 매 끼니를 달걀만 먹었다가는 건강을 해칠 수 있으므로 주의한다."
773,"완두콩은 서늘한 기후를 좋아하는 콩과 식물이다. 3~4월에 파종하여 6월에 수확하는 비교적 단기간에 자라는 콩이며, 키가 작은 종류와 덩굴을 키우는 두 종류의 완두가 있다. 산성토양에서는 잘 자라지 못하며, 연작장해가 나타나는 작물이다. 보통의 콩은 영하로 떨어지면 피해를 입는 반면 완두는 영하의 기온을 잘 견딘다."
774,"늘 겨울 바다를 보고 싶어하는 사람. 맑고 검푸른 바닷물이 커다란 바윗덩어리에 부딪혀 물보라를 일으키는 넓은 바다의 품이 그리운 사람이면 싱싱하게 살아있는 바다를 만날 수 있는 곳이다. 바닷가하면 흔히 속초, 강릉, 동해, 삼척을 잇는 강원도 쪽만 연상하지만 울산의 주전에서 감포로 이어지는 경남북 동해안도 이에 못지않은 사람들이 찾고 있는 곳이다. 특히 산과 바다를 끼고 이어지는 국도는 드라이브 코스로 으뜸이며 주변에 볼만한 곳들도 많아 겨울 관광지로 인기를 끌고 있다. 울산의 바다를 끼고 있는 주전에서 출발하여 잘 포장된 해안도로를 타고 20분 정도 북쪽으로 올라가면 강동 정자포구가 나온다. 마을 어귀에 들어서면 입심 좋은 아낙들과 매운탕거리나 횟거리를 흥정하는 사람들의 정겨운 풍경과 살아서 파닥거리는 싱싱한 해산물을 눈동냥하여 다니다 보면 사람사는 풍경도 재미있지만 이곳 특유의 멸치회 별미를 맛볼 기회를 제공하여 주기도 한다. 저녁이면 만선인 배가 포구에 들어오면 갑자기 생기가 돈다. 이른 새벽을 가르며 바다로 떠난 어선들이 귀향을 하고 있기 때문이다. 잔잔하던 포구가 만선기에 어울려 뭇 사람들이 모여들고, 힘차게 날아올라 어선 주위를 맴도는 갈매기의 날갯짓 사이로 햇살이 잘게 부서져 흩어진다."
775,- 탄수화물 : 93.5g- 단백질 : 28.6g- 지방 : 20.6g- 당류 : 1.5g- 나트륨 : 1137.58mg- 콜레스테롤 : 438.19mg- 포화지방산 : 11.3g- 트랜스지방 : 0.1g
776,"(BC 18~AD 19) 게르만 민족의 부족인 케루스키의 족장. AD 9년, 토이토부르크의 숲속에서 로마의 대장 와루스가 이끄는 2만의 로마군을 무찔렀다. 얀(Jahn)이 체조장의 입장표에 이 해의 숫자인 '9'를 써 넣었다."
777,"
	브리오슈는 프랑스의 전통 빵이다. 버터와 달걀을 듬뿍 넣어 고소하고 진하며 약간의 단맛이 있다. 브리오슈라는 말은 15세기 초 처음 사용되었다고 전해진다. 노르망디(Normandie) 지방에서 유래되었다는 설이 있으며, 17세기 파리에 소개되면서 발전한 것으로 추정된다. 프랑스혁명(1789~1794) 당시 마리 앙투아네트(Marie-Antoinette, 1755~1793)가 굶주림으로 성난 백성들을 향해 한 말이라고 알려진 ‘‘빵이 없으면 케이크를 먹게 하라(Qu'ils manget de la brioche)”에 등장하기도 한다. 지역, 형태, 맛에 따라 다양한 종류가 있으며, 그중 브리오슈 드 방데(brioché de vendée), 브리오슈 아 테트(brioche a tete), 브리오슈 낭테르(brioche nanterre), 브리오슈 무슬린(brioche mousseline), 맹 드 생 아가트(main de saint agathe) 등이 잘 알려져 있다.
	
	주로 아침식사 메뉴로 먹으며, 커피나 티, 핫 초콜릿을 곁들여 티타임에 먹거나, 프렌치 토스트와 같은 다른 요리의 재료로도 쓰인다.
"
778,"중국 음식도 아내의 식탁 레시피를 활용하면 집에서 만들기 어렵지 않아요. ‘뜨거운 기름을 뿌린 닭고기’라는 의미를 가진 유린기랍니다. 푸짐하게 차려낼 수 있어 다양한 날에 활용하기 좋은데요. 바삭한 닭고기에 아삭한 야채, 입맛 돋우는 간장 소스의 어울림에 고급스러운 맛을 즐길 수 있어요."
779,"어느 지방에서나 다 담그지만 젓국의 종류, 고춧가루의 양, 풀국의 사용 여부 등이 저마다 다르다. 통배추김치, 동치미, 깍두기 다음으로 가장 많이 해먹는 별미 김치이다. 충청도에서는 새우젓만 넣고 심심하게 하거나 물김치인 동치미를 하는 편이고 경상 · 전라도는 풀국을 섞은 젓갈 김치를 담근다. 김장 담그기 전에 동치미와 같이 담그는데 일반 배추김치보다 일찍 먹는 편이다. 늦은 김치로 하려면 멸치젓이나 풀을 적게 쓰고 새우젓이나 황석어젓을 써 간을 세게 하고 우거지를 덮어 둔다. 색도 변하지 않고 빨리 시지 않아 좋다."
780,"




















분류


풍경여행

















산정호수는 포천 하면 빼놓을 수 없는 '국민관광지'다. 아름다운 산정호수뿐 아니라 가을철 억새로 장관을 이루는 명성산과 망봉산, 망무봉 등 주변의 작은 산봉우리들이 호수와 어울려 절경을 이루기 때문이다. 호수를 한 바퀴 감싸고 있는 산정호수 둘레길은 걷는 내내 호수가 시선에서 사라지지 않아 산정호수의 진면목을 제대로 느낄 수 있는 길이다.
















명성산의 자태가 가장 아름다운 산정호수 둘레길의 수변데크길 | 출처: 대한민국구석구석 여행이야기













 













산정호수를 따라 이어진 아름다운 호반길













포천에서 가장 북쪽에 자리 잡은 명성산 아래 아름다운 호수가 하나 있다. 이름도 예쁜 산정호수다. 산정호수의 역사는 언제부터 시작됐을까? 문득 국민관광지로 명성을 떨치고 있는 산정호수의 역사가 궁금해졌다. 산정호수의 역사는 일제강점기 때로 거슬러 올라간다. 1925년 영북영농조합의 관개용 저수지로 농업용수를 공급하기 위해 축조된 것이 바로 산정호수다. '산 속에 있는 우물'이란 뜻으로 산정호수라는 이름이 붙었고, 산 안에 있다 하여 '산안저수지'로 불리기도 했다. 첩첩산중에 둘러싸인 우물 같은 저수지였으니 그 풍광은 지금보다 훨씬 아름답지 않았을까 싶다. 산정호수는 1977년 국민관광지로 지정되면서 끊임없이 변화했다. 식당과 숙박업소가 호숫가를 따라 줄지어 들어서기 시작한 것도 이즈음이다. 사람들의 발길이 잦아지면서 수려한 풍경이 삭막해진 것은 사실이지만, 호수와 주변 산세가 빚어내는 풍경만큼은 예나 지금이나 변함없이 아름답다. 호수와 산은 옛 모습 그대로 제자리를 지키고 있기 때문이다.
















산정호수 둘레길의 수변데크길 | 출처: 대한민국구석구석 여행이야기













잔잔한 호반을 따라 걷는 산책만큼 좋은 것은 없을 터. 산정호수에는 호수를 한 바퀴 돌 수 있는 둘레길이 조성되어 있어 산책뿐 아니라 걷기를 좋아하는 사람들로 늘 북적인다. 수변데크길, 송림이 울창한 숲길, 붉은빛 적송 아래 조성된 수변데크, 조각공원 등 약 3.2km에 이르는 평탄한 길로 남녀노소 누구나 편안하게 걸을 수 있다.산정호수 둘레길은 한화리조트 앞 하동주차장에서 시작된다. 하동주차장 입구에 자리한 포천갤러리에 들러 포천의 이야기도 둘러보고, 산정호수 안내지도 한 장 얻어 가면 좋다.
















하동주차장 입구에 자리한 포천갤러리 | 출처: 대한민국구석구석 여행이야기













하동주차장 왼편으로는 낙천지폭포를 거쳐 김일성 별장으로 바로 올라가는 가파른 길이고, 주차장 오른쪽으로는 음식점 거리를 따라 오르면 해발 363m의 망봉산 자락을 따라 산정호수 제방으로 오르는 숲길이다. 시멘트길이긴 하지만 울창한 활엽수 군락이 펼쳐져 제법 운치 있는 길이다. 10여 분 걷다 보면 삼거리에 이른다. 왼편으로는 산정호수 제방을 따라 김일성 별장과 수변데크로 이어지고, 오른편으로는 숲길을 따라 상동으로 가는 길이다. 어느 길을 가도 다시 제자리로 돌아온다.
















하동주차장에서 오른쪽으로 올라가면 만나는 숲길 | 출처: 대한민국구석구석 여행이야기













 













산정호수 둘레길의 백미는 수변데크길













제방길을 걷기 시작하면 산정호수가 서서히 비경을 드러낸다. 제방 건너편으로는 망무봉 산자락이 산정호수를 따라 이어지고, 제방 중간쯤 나서면 망봉산 자락에 가려졌던 명성산이 시야에 들어온다. 뒤를 돌아보면 붉은 기운을 가득 머금은 망봉산이 기세가 등등하다. 하늘이 세 산자락을 품고, 호수가 다시 그 산자락을 품었다. 산과 호수, 하늘의 조화가 산정호수의 이름을 드높이지 않았을까? 하늘이 푸르렀다면 얼마나 좋았을까 싶은 생각에 내내 아쉽다.
















제방길을 걸으면서 보이는 망무봉과 명성산 | 출처: 대한민국구석구석 여행이야기













포천 영중면 양문리에는 38선휴게소가 있다. 한국전쟁 전에는 38선이 이곳을 가로질렀다. 양문리를 지나 북쪽으로 한참 올라가야 만날 수 있는 산정호수는 한국전쟁이 발발하기 전에는 북한 땅이었다. 산정호수 제방 끝 지점에 김일성 별장이 있는 이유다. 정말 기가 막힌 곳에 별장을 지었다. 강원도 고성 화진포의 성(김일성 별장)과 비견될 정도의 풍광을 선사한다. 수상보트 한 대가 호수 위를 스치듯 지나가고 난 뒤 잔잔한 수면 위로 아름다운 파문이 끊임없이 인다.
















김일성 별장 앞에서 본 풍경 | 출처: 대한민국구석구석 여행이야기













김일성 별장을 지나면 산정호수 둘레길의 백미라 할 수 있는 수변데크가 이어진다. 마치 물 위를 걷는 듯 호수 위에 떠 있는 길이다. 수변데크를 걷던 사람들이 곳곳에 놓인 벤치에 앉아 호수를 바라본다. 머무름이 길다는 것은 그만큼 눈으로 보고 마음에 새겨 더 오래 기억하려는 것일 터. 아닌 게 아니라 걷는 시간보다 머무르는 시간이 더 많아진다. 김일성 별장을 지나 수변데크로 내려가는 길에서 산정호수와 명성산의 자태가 가장 아름답게 빛난다. 수변데크 끝자락에 있는 광장도 호수 풍광을 가장 아름답게 담을 수 있는 곳이다. 수변데크는 아쉽게도 1km도 채 안 되어 끝이 나고, 둘레길은 다시 오붓한 숲길로 이어진다.
















산정호수 둘레길의 백미인 수변데크길 | 출처: 대한민국구석구석 여행이야기















수변데크가 끝나는 지점에 자리한 광장. 이곳에서 명성산과 호수의 풍광이 가장 아름답다. | 출처: 대한민국구석구석 여행이야기













 













수변데크에서 오붓한 숲길로, 지루하지 않은 둘레길













둘레길을 3분의 1쯤 걸었나보다. 산정호수로 던져둔 시선을 차마 거두기가 아쉽다. 수변데크를 뒤로하고 숲길로 접어드는 발길이 마치 마지못해 떠밀려가는 듯하다. 하지만 숲길은 그 나름대로 또 다른 풍경을 선사한다. 숲 사이로 펼쳐지는 호수가 신선하다. 제법 굵은 소나무와 참나무들 사이로 폭신폭신한 오솔길이 이어진다. 호수 한가운데 떠다니는 오리배들이 한가롭다.
















산정호수의 한가로운 풍경 | 출처: 대한민국구석구석 여행이야기













숲길 끝자락에는 지난 2010년에 방영된 드라마 〈신데렐라 언니〉의 촬영지인 대성 참도가 세트장이 있다. 3년여 세월이 지난 지금 드라마처럼 세트장 풍경도 잊힌 지 오래인 듯하다. 문에 삐딱하게 걸린 대성 참도가 현판이 명맥 끊긴 도가의 풍경을 스산하게 보여준다.
















드라마 〈신데렐라 언니〉를 촬영했던 대성 참도가 세트장 | 출처: 대한민국구석구석 여행이야기













세트장을 지나면 숲길은 잠시 끊기고, 이제 산정호수의 가장 북쪽에 이른다. 호수 건너편으로 이끼 낀 암반처럼 초록빛을 이고 있는 명성산이 아름다운 자태를 뽐낸다. 명성산은 곧 시야에서 사라지고 다시 망봉산과 망무봉이 호수와 어우러진다. 물가에 낚싯대를 드리운 사람들이 풍경에 여유로움을 더한다. 붉은 기운을 가득 머금은 적송 군락 아래로 수변데크가 또 한 차례 이어진다. 적송 군락을 지나는 사람들의 모습이 개미처럼 보일 정도로 적송의 자태가 제법 우람하다. 적송 군락을 지나면 단풍나무와 잡목이 터널을 이룬다. 단풍나무 연둣빛 이파리가 유난히 싱그럽다. 산정호수가족호텔과 상동주차장을 지나면 망봉산 자락을 끼고 숲길이 이어진다. 처음 출발했던 산정호수 제방길까지는 지척이다.
















적송 군락 아래 수변데크 | 출처: 대한민국구석구석 여행이야기















적송 군락 주변의 한가로운 풍경 | 출처: 대한민국구석구석 여행이야기















산정호수가족호텔 주변 숲길 | 출처: 대한민국구석구석 여행이야기















산정호수가족호텔 주변 숲길 | 출처: 대한민국구석구석 여행이야기















산정호수가족호텔 앞에서 본 산정호수와 망봉산 | 출처: 대한민국구석구석 여행이야기













산정호수 둘레길은 잔잔한 호반처럼 여유로움이 툭툭 묻어나는 정겨운 길이다. 제방길, 수변데크길, 오붓한 숲길, 적송길이 차례로 이어져 지루하지 않게 걸을 수 있다. 수변데크가 끝나는 지점부터 〈신데렐라 언니〉 촬영지로 이어지는 구간을 제외하면 유모차도 충분히 다닐 수 있을 만큼 평평한 길이다.



























유의사항※ 위 정보는 2013년 6월에 작성된 정보로, 이후 변경될 수 있으니 여행 하시기 전에 반드시 확인하시기 바랍니다.※ 이 기사에 사용된 텍스트, 사진, 동영상 등의 정보는 한국관광공사가 저작권을 보유하고 있으므로 기사의 무단 사용을 금합니다.











"
781,"중국에서 한국인들이 가장 선호하는 술은 공자님 고향인 산둥성에서 생산되는 공부가주(孔府家酒)라고 한다. 이 술은 비싼 술도 아니고 그렇다고 아주 싸구려 술도 아니다. 술맛은 배 향기가 나는데 한국인들이 왜 이 술을 즐겨 마시는지, 중국인들로서는 궁금하지 않을 수 없다. 공부가주는 개방 이후에 생산되기 시작한, 따라서 중국 내에서도 전통이 아주 짧은 술이기 때문이다."
782,"































속이 불편할 때는 뱃속에 있는 것을 모두 다 비우고 싶은 마음이 듭니다. 증상이 더 심각해지면 사람은 참지 못하고 ‘구토’를 합니다. 위장에 질병이 발생했거나, 숙취 등으로 몸 상태가 좋지 않으면 위에 있는 음식물을 밖으로 토해내죠. 그러다 보니 자연스럽게 구토는 몸 상태가 좋지 않은 신호로 여겨집니다. 그렇다면 반려견이 갑작스럽게 구토를 한다면 컨디션이 좋지 않다는 신호인 걸까요? 이번 ‘다시 쓰는 개 사전’에서는 반려견의 구토 증상이 어떨 때 일어나는지, 토사물을 통해 무엇을 확인할 수 있는지 알아보겠습니다.













구토를 했는데… 멀쩡해요!















구토는 '아플 때 하는 것'이라고 생각하기 쉽지만, 반려견은 아프지 않음에도 스스로 구토를 할 수 있다. 게티이미지뱅크













일반적으로 사람의 구토 증상은 속이 좋지 않거나 어지럼증을 느낄 때 나타나기에 ‘구토는 아플 때 하는 것’이라는 인식이 박혀 있습니다. 그래서 반려견이 구토하는 모습을 보고 놀라는 반려인이 많죠. 그런데 가만히 지켜보던 반려인들은 또 놀라곤 합니다. 방금 전까지 구토를 하던 반려견이 태연한 표정으로 있거나, 심지어는 뛰어다니기까지 하니까요. 그렇다면 구토를 했던 반려견은 정말 괜찮은 걸까요? 전문가들은 반려견이 정상적인 몸 상태라 하더라도 구토를 하고 싶다면 의지에 따라 할 수 있다고 설명합니다. 비결은 개의 ‘위 근육’에 있습니다. 개의 위 근육은 삼분의 일이 ‘수의근’으로 돼 있습니다. 수의근은 뇌척수 신경의 지배를 받는 근육으로, 의지에 따라 움직일 수 있는 근육입니다. 사람의 위를 비롯한 내장 근육과 심장 근육 등은 전부 의지에 따라 움직이지 않고 자율신경의 지배를 받는 ‘불수의근’으로 이뤄져 있어서 속을 게워내고 싶을 때 생각대로 되지 않죠. 이 같은 차이로 개는 자신의 의지대로 뱃속에 있는 음식을 토해낼 수 있습니다. 뱃속에 음식물이 너무 많이 있어서 부담을 느낄 때, 그리고 어미가 새끼에게 밥을 줄 때도 구토를 합니다. 아직 어린 새끼 강아지는 소화력이 약합니다. 새끼 강아지가 소화하기 좋은 음식은 이유식처럼 잘게 부순 음식이죠. 그래서 새끼를 낳은 어미 개는 위에서 어느 정도 소화된 음식을 토해내 새끼들에게 먹이기도 합니다.
















어미 개는 새끼들의 소화를 돕기 위해 위에서 어느 정도 소화된 음식물을 게워내 새끼들에게 이유식으로 주기도 한다. 게티이미지뱅크












토사물에 털도 섞여 있는데요?













고양이의 ‘그루밍’ 수준은 아니지만, 개 역시 자신의 몸을 핥습니다. 자신의 몸뿐 아니라 다른 개의 몸도 핥아주죠. 털을 핥다 보면 자연스럽게 반려견은 털을 입안으로 삼키게 됩니다. 건강한 상태에서 구토를 해도 털이 섞여 있을 수밖에 없는 것이죠. 이때 섞여 있는 털의 양은 그다지 많지 않습니다. 구토가 일시적이고, 털의 양도 많지 않다면 크게 걱정할 문제는 아닙니다. 다만, 털의 모양이 반려견의 털과 조금 다르다면 이때는 반려견이 음식 외에 다른 것을 먹는 ‘이식증’을 의심해야 합니다. 또한 털의 양이 많아졌다면, 소화기관보다는 피부 쪽에 문제가 있는 것은 아닌지 다시 살펴봐야 합니다. 반려견이 가려운 특정 피부 부위를 자주 핥는 등의 행동으로 입에 들어가는 털의 양이 더 많아졌을 가능성이 있으니까요. 만일 털의 양이 과도하게 많다 싶으면 특정 부위가 반려견의 타액으로 젖어있는지, 해당 부위에 털이 많이 빠진 탈모 증상을 보이는지 몸을 살펴봐 주세요.
















고양이만큼은 아니지만 개도 자신의 털을 핥거나 다른 개의 털을 핥아주면서 토사물에 털이 섞일 수 있다. 게티이미지뱅크












그럼 어떨 때가 '아플 때 하는 구토'인가요?













물론 반려견의 구토가 전부 괜찮다는 뜻은 아닙니다. 반려견의 위장 삼분의 일이 수의근으로 돼 있기에 반려견이 필요할 때 일시적으로 구토할 때도 있지만, 나머지 삼분의 이는 불수의근으로 돼 있어 질병 등의 이유로 구토를 할 수도 있으니까요.













① 세균, 바이러스성 위염 또는 장염















위염과 장염 등 질병으로 인해 구토가 나올 경우 반복적이며 설사가 함께 나올 수 있다. 위키미디어 코먼스













구토를 하는 이유로 가장 먼저 손꼽히는 것은 위나 장 등 소화기관의 질병입니다. 이는 직관적으로 반려인들도 알 수 있는 부분이죠. 특히 식후에 바로 토한다면 위염 혹은 장염이 의심됩니다. 설사가 동반되고, 구토 증상이 반복된다면 분명 소화 기관에 문제가 있다는 뜻이니 동물병원으로 데려가 주세요.  그나마 위염이나 장염이 헬리코박터균과 같은 세균에 의해 발생했다면, 빠른 처치와 약물 복용으로 반려견은 곧 회복됩니다. 하지만, 반려인이라면 그 심각성을 알만한  ‘파보 바이러스’, ‘코로나 바이러스’와 같은 바이러스성 장염이 발생하면 반려견의 상태는 더 심각해집니다. 바이러스 감염증은 심할 경우 1,2일 안에도 반려견이 세상을 떠날 수 있기 때문이죠.
















파보, 코로나 등의 바이러스성 장염에 걸리면 반려견은 구토와 설사를 동반하며 토사물에는 피가 섞이기도 한다. 위키미디어 코먼스













바이러스성 장염을 앓는 반려견은 구토가 잦고, 설사가 나오거나 대변에 피가 섞입니다. 토사물에 피가 섞여 있을 수도 있죠. 혹시 바이러스성 장염이 아니더라도 구토가 잦거나 토사물에 피가 섞여 있다면 출혈성 위염일 수도 있으니 병원을 찾아 정밀 진단을 받아보세요.













② 장폐색, 위확장, 위염전













이물질을 먹었거나, 소화가 잘되지 않아 위에 가스가 많이 차는 등의 질병에도 구토가 발생할 수 있습니다. 이물질을 먹어서 장이 막혀버린 ‘장폐색’, 과식 등의 원인으로 배에 가스가 차 발생하는 ‘위확장’, 위확장이 더 심해져서 아예 위가 꼬여버린 ‘위염전’ 등이 그렇습니다. 이 상태에서 반려견은 구토와 함께 배가 부풀어 오릅니다. 위가 가득 찬 느낌을 받아서 반려견이 식욕을 보이지 않을 수도 있죠. 위확장 상태인 반려견의 구토는 노란색을 띠며, 이보다 더 심해진 위염전 상태의 반려견의 토사물은 갈색에 가깝고 악취가 심합니다.  이 질병들은 응급 치료가 필요합니다. 그나마 위확장은 응급처치로 배에 굵은 바늘을 찔러 위 안의 가스를 뺀 뒤 쇼크를 예방하기 위해 수액을 투여하는 방법으로 문제를 해결할 수 있습니다. 하지만 위가 꼬여버린 위염전이나 장을 이물질이 막아버리는 장폐색은 응급수술을 통해 원인을 제거해야 합니다.
















장폐색, 위염전 등의 질병으로 구토가 발생하면 치료를 위해 응급수술을 해야 한다. 게티이미지뱅크












③ 기타 질병들













신부전증으로 신장 상태가 악화되고 체내 독소가 쌓이는 ‘요독증’이나 암컷에게만 발생하는 ‘자궁축농증’ 역시 구토가 계속 발생하면 의심해봐야 합니다. 자궁축농증은 구토와 함께 암컷의 배와 생식기를 살펴보면 쉽게 확인할 수 있습니다. 암컷의 배가 부풀어 오르고 생식기에서 고름이 나오면 자궁축농증으로 나타나는 구토일 수 있습니다. 요독증의 주요 증상은 구토와 함께 체중이 줄어들고 빈혈이 동반됩니다. 소변량도 줄어들며 심하면 혼수상태에 빠질 수 있습니다. 앞서 설명드린 급성 질병의 구토 증상을 보이지 않다 하더라도 반려견이 1주일에 3회 이상, 3주간 지속적으로 구토 증상을 보인다면 종양 또는 췌장염과 같은 만성 질병이 원인일 수 있습니다. 또한 노견에게서 주로 나타나는 당뇨 등 대사성 질환이 만성 구토의 원인일 수 있습니다. 구토는 질병의 증상이기도 하고, 자연스러운 행동일 수도 있어 반려인이 더 혼란스러울 수 있습니다. 만일 위에서 언급해 드린 증상들을 종합적으로 파악하고 계시다면, 어떤 상황에서 반려견이 구토를 하든 당황하지 않고 반려생활을 하실 수 있을 겁니다. 동그람이 정진욱 8leonardo8@naver.com














※'다시 쓰는 개 사전'은 서울특별시수의사회의 감수를 받아 작성하고 있습니다

























개에 대해 더욱 많은 정보를 보고 싶으시다면, 아래 배너를 클릭해 네이버 동물공감에 방문해 보세요.네이버 동물공감은 동물에 관한 모든 콘텐츠를 다루는 모바일 정보 공간입니다.
















































"
