,0
862,"부동산 활동주체가 소비자나 이용자의 욕구를 파악하고 창출하여 자신의 목적을 달성시키기 위해 시장을 정의하고 관리하는 과정을 말한다. 마케팅의 대상에 따라 주거마케팅, 업무용부동산마케팅, 토지투자마케팅으로 구성된 토지건물공급마케팅, 중개·평가·권리분석·금융·관리·상담 등의 분야가 각각 그들의 서비스를 개발·판매하기 위해 노력하는 서비스마케팅, 사무실·토지·주택·공장·점포·별장·창고 등 각종 부동산의 임대(賃貸)를 개발 또는 조장하기 위한 임대마케팅으로 나눌 수 있다."
863,"부동산개발업의 관리 및 육성에 관한 법률에 따라 하는 사업이다. 즉 이 사업은 공급목적으로 형질변경이나 건축물, 건물 등을 건설하여 판매나 임대하는 사업이다. 사업, 목적, 개발 단계별로 규율되고 있는 개발행위에 대한 규정 중에서 개발에 필요한 공통 요소를 ‘부동산개발’로 정의하여 부동산개발업의 영역을 명확히 한 것이 이 사업이다. 따라서 개발행위란 건축물의 건축, 공작물의 설치, 토지의 형질변경, 토석의 채취, 토지분할, 물건을 쌓아 놓은 행위로 규정했다. 그리고 부동산 개발은 시공하는 행위를 제외하여 부동산개발사업을 건설업과 구분하였다."
864,"국토교통부장관이 중개업자 상호간에 부동산매매 등에 관한 정보의 공개와 유통을 촉진하고 공정한 부동산거래질서를 확립하기 위하여 지정한 부동산 유통기구를 말한다. 이 지정을 받아 부동산 거래정보를 제공하여 유통을 지원하는 자를 거래정보사업자라 한다. 한국감정원과 한국공인중개사협회가 지정받아 운영 중이다. 거래정보사업자는 중개업자로부터 공개를 의뢰받은 중개대상물의 정보에 한하여 이를 부동산거래정보망에 공개하여야 하며, 의뢰받은 내용과 다르게 정보를 공개하거나 어떠한 방법으로든지 중개업자에 따라 정보가 차별적으로 공개되도록 하여서는 안 된다. 이 유통기구는 미국의 MLS나 일본의 REINS와 같은 것으로 중개업자들이 물건정보를 유통기구에 등록하고 공동으로 중개하는 시스템이다. 미국이나 일본이 안정되게 운영되는 것에 비하여 우리나라 유통기구는 아직 정상궤도에 진입하지 못하고 있다. 중개업자들은 이 유통기구보다는 오히려 일반 포털 등의 타 매체를 이용하여 물건을 광고하고 있으며, 특히 동업자 단체가 운영하는 유통기구를 신뢰하지 않고 있어 개선이 필요하다."
865,"압력탱크를 설치하고 에어컴프레서로 공기를 공급해 그 압력으로 급수하는 방식이다. 탱크는 어디든 설치할 수 있고, 고가시설이 불필요하므로 외관이 깨끗한 장점이 있다. 반면 압력차가 생기면 수압이 일정치 않고, 탱크 제작비가 많이 들며, 수시로 공기를 주입해야 하고, 취급이 어려운 단점이 있다."
866,"토지의 소유자 등이 그 이용을 장기간 방치하거나 적극적인 사용을 하지 않는 토지를 말한다. 산림자원의 조성 및 관리에 관한 법률에는 농어촌정비법의 한계농지, 2년 이상 해당 토지 본래의 용도로 사용하고 있지 않는 토지, 전·답·과수원·목장용지·잡종지로서 토지소유자가 산림으로 전환하려는 토지를 유휴토지로 정의해 놓았다. 유휴토지를 산림으로 전환하는 자에게는 등기 또는 이에 관련된 수수료 등의 비용, 산림경영계획의 작성·변경에 소요되는 비용, 조림 및 숲 가꾸기 비용 그 밖의 산림 경영 및 소득 증대를 위한 비용을 보조 또는 융자 받을 수 있다."
867,"매 기간 말 수령하는 일정금액을 현재가치로 환산한 금액의 합계이다. 연금의 현재가치라고도 한다.계산식은 다음과 같다.r : 이자율, n : 기간"
868,"건축법은 용도변경은 허가를 통해서 하는 것과 신고를 통해서 하는 것으로 구분하는데 그 구분을 위해 건축물을 9개의 시설군과 28개의 용도군으로 분류하고 있다. 그중 하나의 시설군으로 주차장, 세차장, 폐차장, 검사장, 매매장, 정비공장, 운전학원 및 정비학원, 차고 및 주기장을 말한다."
869,"공동주택에서 각 세대로 들어가는 형식의 하나로, 계단을 따라 집으로 들어가는 형식을 말한다. 이 형식은 계단과 승강기가 있는 홀에서 직접 각 세대로 들어갈 수 있는 형식으로써 프라이버시가 좋고 교통도 적은 면적으로 처리할 수 있는 장점이 있다. 중층은 계단실을 이용하고 고층은 승강기를 주로 이용하며 계단실은 비상용으로 이용한다. 그러나 이 형식은 승강기를 공동으로 사용하는 주호의 수가 적기 때문에 건축비용이 많아진다. 주동입구에서 계단 또는 승강기에서 주호 순으로 접근한다. 공동으로 사용하는 계단은 유효 폭 120㎝ 이상, 단 높이 18㎝ 이하, 단 너비 26㎝ 이상이어야 한다. 근거는 주택건설기준 등에 관한 규정이다."
870,"공증인은 당사자나 그 밖의 관계인의 촉탁에 따라 법률행위나 그 밖에 사권(私權)에 관한 사실에 대한 공정증서(公正證書)의 작성, 사서증서에 대한 인증, 공증인법과 그 밖의 법령에서 공증인이 취급하도록 정한 사무를 처리하는 직무를 수행할 수 있도록 법무부장관으로부터 공증인법 제11조에 따라 임명을 받은 임명공증인과 공증인법 제15조의2에 따라 공증인가를 받은 인가공증인을 말한다. 공증인이 작성하는 문서는 공증인법이나 그 밖의 법률에서 정하는 요건을 갖추지 않을 경우 공증의 효력이 없다. 또한 공증인은 정당한 이유없이 촉탁을 거절할 수 없으며, 만일 거절할 경우에는 촉탁인이나 그 대리인에게 거절의 이유를 알려야한다. 공증인에게는 촉탁인의 동의를 받은 경우를 제외하고는 직무상 알게 된 비밀을 누설할 수 없는 비밀누설 금지, 임명공증인의 경우 다른 공무를 겸하거나 상업을 경영할 수 없고, 상사회사나 영리를 목적으로 하는 사단법인의 대표자 또는 사용인이 될 수 없다는 겸직의 금지가 있다. 근거법은 공증인법이다."
871,"보도기관에 뉴스의 소재를 제공하는 활동을 말한다. 보도기관은 신문·잡지·라디오·TV·인터넷 등에서 뉴스의 형태로 분양택지·아파트·쇼핑센터 등의 제품을 기업에 플러스가 되도록 보도한다. 홍보와 광고가 다른 점은 광고가 매체기관(방송국·신문사 등)으로부터 스페이스와 시간을 구입하고 광고비(廣告費) 범위 내에서 자유로이 연출할 수 있고 몇 번이고 반복할 수 있는데 비해 홍보는 스페이스·시간을 매체기관의 자유재량판단에 맡기고, 그것은 뉴스형태로 제공되기 때문에 반복도 불가능하다. 따라서 부동산기업은 무엇보다도 뉴스가치가 있는 소재를 제공해야 한다. 뉴스의 가치란 화제성·파급성이 있어야 하고 평소부터 그러한 소재를 마련해 두는 일이 중요하다. 이러한 뉴스의 소재로는 i) 기업의 활동과 역사, ii) 조직과 인사, iii) 경영재무, iv) 상품서비스, v) 판촉과 유통, vi) 상표·슬로건·심볼, vii) 지역사회와 관련 등이 있다."
872,"고정된 임대료에 임차자의 매상고나 생산성에 대한 일정비율을 더하여 지급하는 것을 말한다. 보통 매장용 부동산의 임대료 산정에 이용되는데, 비율임대차가 발생한다는 것은 그만큼 부동산의 사용이 많고 이에 따라 훼손이 심해지기 때문이다."
873,"주택금융을 총괄하는 공기업으로 주택자금을 장기에 걸쳐 안정적으로 운영하여 국민의 복지를 증진시키고자 2004년 3월 설립한 공기업이며, 종전의 주택저당채권유동화(주)(1999설립)와 통합하여 설립하였다. 장기모기지론, 주택금융신용보증, 주택연금 및 유동화증권 발행의 네 가지 업무를 하는 기관이다. 국민들이 일생동안 반복하는 주택관련 금융거래를 도와주는 기관이다."
874,"국민주택 중 국가, 지방자치단체, 한국토지주택공사, 지방공사 이외의 사업주체가 건설하여 공급하는 60제곱미터 초과 85제곱미터 이하의 주택을 말한다. 이 주택을 분양받을 수 있는 신청자격은 입주자모집공고일 현재 해당 주택건설지역에 거주하는 20세 이상인 자(세대주인 경우에는 20세 미만인 자도 포함)이다. 수도권과 비수도권은 자격순위가 다르다. 수도권의 자격 제1순위는 다음의 어느 하나에 해당하는 자이다. ① 청약저축에 가입(입주자모집공고일 현재 해당 주택건설지역에 거주하는 자로서 입주자모집공고일부터 입주시까지 무주택세대주의 요건을 갖춘 주택청약종합저축에 가입한 경우를 포함)하여 2년이 경과된 자로서 매월 약정납입일에 월납입금을 24회 이상 납입한 자, ② 청약예금제도실시지역에서 입주자를 모집하는 경우로서 85제곱미터 이하의 주택의 청약이 가능한 청약예금에 가입하여 2년이 경과되고 예치금액에 상당하는 금액을 예치한 자, ③ 청약예금제도실시지역에서 입주자를 모집하는 경우로서 청약부금에 가입하여 2년이 경과되고 매월 약정납입일에 월납입금을 납입하여 85제곱미터 이하의 주택에 청약할 수 있는 청약예금 예치금액 이상을 납입한 자이며, 또한 다음의 어느 하나에 해당하지 않아야 한다. ① 투기과열지구 안에서 주택을 분양하는 경우에는 세대주가 아닌 자 ② 투기과열지구 안에서 주택을 분양하는 경우에는 과거 5년 이내에 다른 주택의 당첨자가 된 자의 세대에 속한 자 ③ 2주택(토지임대주택의 경우는 1주택) 이상을 소유한 세대에 속한 자이다.다음으로 수도권 외 지역은 ① 청약저축에 가입하여 6개월이 경과된 자로서 매월 약정 납입일에 월납입금을 6회 이상 납입한 자, ② 청약예금제도 실시지역에서 입주자를 모집하는 경우로서 85제곱미터 이하의 주택의 청약이 가능한 청약예금에 가입하여 6개월이 경과되고 예치금액에 상당하는 금액을 예치한 자, ③ 청약예금제도 실시지역에서 입주자를 모집하는 경우로서 청약부금에 가입하여 6개월이 경과되고 매월 약정 납입일에 월납입금을 납입하여 85제곱미터 이하의 주택에 청약할 수 있는 청약예금 예치금액 이상을 납입한 자이다. 제2순위는 ① 청약저축에 가입하여 6개월이 경과된 자로서 매월 약정 납입일에 월납입금을 6회 이상 납입한 자, ② 청약예금제도 실시지역에서 입주자를 모집하는 경우로서 85제곱미터 이하의 주택의 청약이 가능한 청약예금에 가입하여 6개월이 경과되고 예치금액에 상당하는 금액을 예치한 자, ③ 청약예금제도 실시지역에서 입주자를 모집하는 경우로서 청약부금에 가입하여 6개월이 경과되고 매월 약정 납입일에 월납입금을 납입하여 85제곱미터 이하의 청약예금 예치금액 이상을 납입한 자 등이고, 제3순위는 제1순위 및 제2순위에 해당되지 않는 자이다. 입주자 선정은 제1순위와 제2순위에 따른 순위에 따라 입주자가 선정되는 경우, 같은 순위 안에서 경쟁이 있으면 그 순위에 해당하는 사람에게 일반 분양되는 주택은 일정 비율에 따라 가점제를 우선적으로 적용하여 입주자를 선정하고, 그 나머지 수의 주택은 추첨의 방법으로 입주자를 선정한다. 제1순위와 제2순위에 따른 순위에 따라 입주자가 선정되는 경우, 입주예정자가 같은 순위 안에서 경쟁을 하면 수도권, 주택거래신고지역 또는 투기과열지구에서는 해당 주택 분양물량의 75퍼센트는 가점제에 따라, 25퍼센트는 추첨제에 따라 입주자가 선정된다. 그 나머지 수의 주택은 추첨의 방법으로 입주자를 선정한다. 근거는 주택법 및 주택공급에 관한 규칙이다."
875,"도시의 토지수급 균형이 깨져 지가급등의 현상이 일어나면 지주들은 더 많은 지가상승을 기대하여 시가지 중심의 토지를 내다 팔려하지 않기 때문에 택지수요자들은 싼 토지를 찾아서 도시외곽의 주택지로 진출한다. 그 결과 직장(도심)과 집(교외)이 멀리 떨어져 있는 직주분리(職住分離)가 나타나고 도심의 주야간 인구의 차가 한층 커져 도심의 상대적 인구가 감소되는 한편 교외의 인구는 증가하는 현상이 생긴다. 이렇게 되면 도심은 주택이 줄고 학교 아동수도 줄며 결국 공공기관과 상업시설만 남게 된다. 이처럼 보통 도심의 지가수준이 불합리하게 높아 도시기능이 외곽을 향해 무질서하게 확산되면 스프롤(sprawl) 현상도 발생하여 토지이용이 난잡해지고 비효율적이 된다. 한편 도심의 각종 공해는 주택을 도시외곽으로 밀어내게 한다. 이와 같이 도심의 주거가 도심 밖으로 밀려나고, 입지 가능한 업종(業種)은 경쟁력이 있는 용도로 한정되어 도심공동화현상이 나타나 주간에만 사람이 있고 야간에는 사람이 없어 도시가 활력을 잃는 현상이 생긴다. 사람이 빠진 도심부 공동화 현상이 마치 도넛 같다하여 도넛현상이라고도 한다."
876,토지소유자가 아니면서 일정한 토지위에 조상의 묘를 둔 자가 그 토지에 묘를 계속 둘 수 있는 권리로 지상권과 비슷한 관습법상의 권리이다. 분묘를 수호하고 본제사하는 목적을 달성하는데 필요한 범위 내에서 다른 사람의 토지를 사용할 수 있는 권리로 당사자 사이에 특별한 사정이 없는 한 그 분묘가 존속하는 동안에는 계속 유지 된다. 연고자가 없는 무연분묘이거나 분묘기지권이 없는 분묘인 경우에는 관할 특별자치도·시·군·구청장에게 개장허가를 신청해서 허가를 받은 후 분묘에 매장된 시체 또는 유골을 개장할 수 있다.
877,"애완동물을 사육하는 것을 공동주택관리규약으로 금하고 있는 단지가 많다. 일본도 58.3% 단지가 금하고 있으며, 애완동물 사육으로 인한 분쟁이 적지 않다(48.9%)고 한다. 주택법 시행령에서도 “가축을 사육함으로써 공동 주생활에 피해를 미치는 행위는 관리주체의 동의가 없으면 사육을 금한다.”고 규정하고 있다. 그 이유는 ① 원래 애완동물을 싫어하는 사람이 있는 점, ② 애완동물이 다른 거주자들에게 폐를 끼치는 점, ③ 아파트의 구조상 넓은 정원이 없어 애완동물을 사육할 형편이 못되는 점 등 때문이다. 그러나 동물을 좋아하는 어린이나 자식이 없는 사람에겐 애완동물이 좋은 벗이나 정을 줄 수 있는 대상이 되기 때문에, 아무리 규약으로 말린다 해도 듣지 않고 기르기 때문에 종종 이웃과 분쟁이 생긴다. 그래서 실제로 전면적으로 이를 금지시키기란 어려운 일이다. 따라서 애완동물 사육문제는 그 종류와 아파트의 규모·구조·거주자의 의식 등을 고려하여 일정한 규칙을 만드는 것이 좋다. 만일, 이웃집 고양이나 개가 와서 화분 등을 망가뜨린 경우라면 손해배상을 청구할 수 있다. 그런데 그 정도가 아니라, 고양이나 개의 사육을 금지시켜야 하는 경우를 생각해 보자. 앞서 말했지만, 주택법시행령은 공동 주생활에 피해를 미치는 가축사육행위는 금하도록 되어 있다. 따라서 고양이나 개를 사육해 타인에게 피해를 미치는 경우에는 관리주체는 규약을 위반하여 애완동물을 기르는 사람에게 사육을 그만두는(행위의 정지) 청구를 할 수 있을 것이다. 더 나아가 경우에 따라선 임의의 청구가 아닌 집회의 의결에 의해 소송을 제기할 수 도 있을 것이다. 그러나 우리의 관습상 이웃을 법으로 다스리려 하는 것은 어려움이 있는 점에 또 다른 문제가 있다."
878,"공유수면을 지속적으로 이용할 수 있도록 보전·관리하고, 환경 친화적으로 매립하여 그 매립지를 효율적으로 이용하게 함으로써 공공의 이익을 증진하고 국민 생활의 향상에 이바지함을 목적으로 2010년 10월 15일 제정한 법률을 말한다. 종전의 공유수면관리법이 2010년 4월 15일 폐지되면서 이 법으로 변경되었다. 총칙, 공유수면의 관리, 공유수면의 매립, 보칙, 벌칙의 5장과 전문 66조 그리고 부칙으로 구성되어 있다."
879,"감정평가업자가 업무를 수행할 때 준수하여야 할 원칙과 기준을 정해놓은 행위 규범내용을 말한다. 감정평가업자의 의무, 시장가치기준 원칙, 감정평가절차, 감정평가방식, 감정평가방법의 적용 및 시산가액 조정, 감정평가서 작성, 토지의 감정평가, 건물의 감정평가, 토지와 건물의 일괄감정평가, 산림의 감정평가, 과수원의 감정평가, 공장재단 및 광업재단의 감정평가, 자동차등의 감정평가, 동산의 감정평가, 임대료의 감정평가, 무형자산의 감정평가, 유가증권의 감정평가, 소음 등으로 인한 대상물건의 가치 하락분에 대한 평가 등의 내용을 담고 있다. 처음 제정한 것은 1973년 제정한 감정평가에 관한 법률을 근거로 제정한 것이고, 2012년 8월 2일 전부 개정하여 2013년 1월 1일부터 시행하였다. 감정평가에 관한 규칙은 지가공시 및 토지 등의 평가에 관한 법률의 위임을 받아 1999년 제정한 건설교통부령이며, 근거는 부동산 가격공시 및 감정평가에 관한 법률이다."
880,채권유동화란 주택저당채권유동화회사가 금융기관으로부터 주택저당채권을 양도받아 이를 담보로 하여 주택저당채권담보부채권을 발행하고 원리금을 지급하는 행위 혹은 주택저당채권유동화회사가 금융기관으로부터 주택저당채권을 양도받아 이를 기초로 주택저당증권을 발행하고 그 주택저당채권의 관리·운용 및 처분에 의한 수익을 분배하는 행위를 말한다. 관련법은 주택저당채권유동화회사법이다.
881,"주택건설사업계획 또는 대지조성사업계획 승인을 받아 주택과 그 부대시설 및 복리시설을 건설하거나 대지를 조성하는데 사용하는 일단의 토지를 말한다. 다만 철도·고속도로·자동차전용도로·폭 20m 이상인 일반도로, 폭 8m 이상인 도시계획예정도로, 도시계획시설인 도로로서 주간선도로, 보조간선도로, 집산도로 및 폭 8m 이상인 국지도로, 도로법에 의한 일반국도, 특별시도, 광역시도 또는 지방도, 그 밖에 관계법령에 따라 설치된 도로로 분리된 토지는 각각 별개의 주택단지로 본다."
882,"통신과 관련된 설비로서, 통신설비에는 초고속 정보통신 설비, 지능형 홈 네트워크, 전화, 인터폰, 비상, 유도 및 표시장치, 방송장치, 경보장치 등이 있다. 초고속정보통신설비는 전화국의 외선에 접속하여 사용하는 배선설비와 배관설비, 집중 구내 통신실을 갖춘 것을 말한다. 2001년부터 공동주택은 세대마다 초고속 정보통신을 할 수 있는 구내통신선로설비를 설치하고 있다. 50세대 이상인 단지에 구내 정보통신설비를 갖추면 ‘초고속 정보통신 건물인증’을 부여받을 수 있다. 설비와 단지면적에 따라 특등급, 1, 2, 3 등급으로 분류된다.전화국에서 공급하는 구내 간선계 광케이블 6코아 이상에 세대 당 Cat3 4페어 이상이면 특등급, 광케이블 4코아 이상 세대 당 Cat3 4페어 이상이면 1-3등급을 받는다. 지능형 홈네크워크는 반도체산업의 세례를 받아 편리성을 부가한 주택설비다. 이 설비는 외부에서 단말기로 홈게이트웨이에 접속하여 집안의 가전기기를 작동시킬 수 있는 설비다. 난방기나 에어컨을 조절해 거실이나 집안의 온도를 맞출 수 있고, 밥솥을 작동시킬 수 있으며, 청소로봇도 작동시킬 수 있다. 공동주택은 방송수신을 위한 공동 수신설비가 설치된다. 텔레비전방송, 에프엠 라디오방송 공동수신안테나 및 그 부속설비와 종합유선방송의 구내 전송선로설비가 설치된다. 전화는 전화국의 외선에 접속하여 사용하는 국선전화와 구내에서 사용하는 구내전화가 있다. 단독주택은 전자만 사용하는 것이 보통이며, 공동주택은 양자를 모두 사용하는 수가 많다. 인터폰을 많이 사용하는 것은 단독이나 공동주택 마찬가지이며, 전화기형과 확성형이 있다. 확성형은 마이크로폰과 스피커를 조합한 것인데 최근 많이 쓰이고 있다. 비상, 유도 및 표시장치는 비상벨, 버저, 유도램프(비상구) 등이 있는데, 주로 공동주택에 설치하고 있다. 단독주택은 방범을 위해 이웃집과 벨을 연결하는 수도 많다. 방송장치는 마이크로폰, 증폭기, 확성기로 구성되며, 공동주택은 곳곳에 마이크를 설치하여 방송한다. 방송장치의 주변기기는 부속라디오, 테이프레코더, 플레이어 등이 있다. 경보장치는 화재경보기가 있고 수동식과 자동식이 있다. 근거는 초고속 정보통신 건물 인증업무처리지침이다."
883,"보증에는 크게 일반보증, 어음보증, 신용보증제도가 있다. 일반보증은 앞서 정의한 보증을 말하며, 어음보증은 환어음 또는 약속어음 액수의 전부 또는 일부의 지급을 보증에 의해 담보하는 것을 말한다. 신용보증 제도에는 신용보증기금의 신용보증, 지역신용보증재단의 신용보증, 기술신용보증, 농림수산업자 신용보증, 주택금융신용보증기금의 신용보증, 주택담보노후연금보증 등이 있다. 일반보증은 또 단순보증, 연대보증, 공동보증, 계속적 보증으로 구분할 수 있다. 단순보증은 보증인의 일반재산으로 채권을 담보하는 것으로 주 채무자가 채권자에게 돈을 갚지 않을 경우 보증인이 대신 돈을 갚아야 하는 것이다. 연대보증은 보증인이 채권자에 대해 주 채무자와 연대해 채무를 부담하는 형태의 보증채무를, 공동보증이란 같은 주 채무에 대해 여러 사람의 보증인이 각자의 행위로 보증채무를 부담하는 것을 말한다. 마지막으로 계속적 보증은 당좌대월계약, 고용계약, 임대차계약 등의 일정한 계속적 거래관계 또는 법률관계로부터 장래에 발생하게 될 불특정한 여러 채무를 보증하는 것을 말하며, 계속적 보증의 대표적인 예로는 계속적 거래계약으로부터 발생하는 채무에 대한 근보증과 근로자의 손해배상채무에 대한 신원보증이 있다. 근거법은 민법이다."
884,"소득세법이나 법인세법에서 과세기간 중간에 중간예납기간을 정해 세액의 일부를 납부하도록 하는 제도이다. 세법은 과세기간이 모두 지난 후에 확정된 소득금액에 의해 과세를 하는 것을 원칙으로 하고 있지만 조세수입의 조기 확보, 부담의 분산, 조세회피의 미연방지 등을 위해 이 제도를 실시하고 있다.① 소득세는 정부는 부동산소득 또는 사업소득이 있는 자에 대하여 1월 1일부터 6월 30일까지의 기간을 중간 예납기간으로 하여 전년도에 종합소득에 대한 소득세로서 납부하였거나 납부할 세액의 2분의 1에 상당하는 금액(중간예납세액)을 소득세로 하여 11월 30일까지 이를 징수한다.② 법인세는 내국법인으로서 각 사업연도의 기간이 6월을 초과하는 법인은 그 사업연도개시일로부터 6월간을 중간예납기간으로 하여 직전 사업연도의 법인세로서 정부에 의하여 결정된 세액에서 일정한 금액을 공제한 금액을 직전사업연도의 월수로 나눈 금액에 6을 곱하여 계산한 금액을 그 중간예납기간이 경과한 날로부터 2월 내에 납부하여야 한다.③ 부가가치세는 1월 1일부터 3월 31일까지의 제1기, 7월 1일부터 9월 30일까지의 2기의 예정 신고기간이 지난 후 25일 이내에 과세표준과 납부세액, 환급세액"
885,펀드에 가입한 후 일정기간 이내에 환매할 때에 투자자에게 부과하는 수수료를 말한다.
886,납골시설 중에서 분묘 그 밖의 형태로 된 것으로서 납골당 및 납골탑 외의 납골시설을 말한다. 2007년 5월 25일 장사 등에 관한 법률의 개정으로 납골묘는 봉안묘로 그 명칭이 바뀌었다. 근거법은 장사 등에 관한 법률(2007년 5월 25일 개정 이전)이다.
887,"농지의 임대차란 농지의 소유자(임대인)가 상대방(임차인)에게 농지를 사용·수익하게 할 것을 약정하고, 상대방이 이에 차임을 지급할 것을 약정함으로써 성립하는 계약을 말한다. 농지의 사용대차란 농지의 소유자(대주)가 상대방(차주)에게 무상으로 농지를 사용·수익하게 하기 위해서 농지를 인도할 것을 약정하고, 상대방은 이를 사용·수익한 후 그 물건을 반환할 것을 약정함으로써 성립하는 계약을 말한다. 농지의 임대차와 사용대차는 농지를 사용·수익하게 하는 것을 목적으로 하는 점에서는 동일하나, 지료(地料)를 부담하는지 여부에 차이가 있다. 즉, 농지를 유료로 사용·수익하도록 하는 것을 임대차, 무료로 사용·수익하도록 하는 것을 사용대차라고 한다."
888,"개별 시설물이나 개발사업 등으로 조성되는 지역에서 발생하는 오수를 공공하수도로 배출하지 아니하고 재이용할 수 있도록 개별적 또는 지역적으로 처리하는 시설을 말 한다. 숙박업 또는 목욕장업에 사용되는 시설물로 건축 연면적이 6만㎡ 이상인 시설물, 1일 폐수배출량이 1천5백m³ 이상인 시설물, 관광단지의 개발사업, 도시개발사업, 산업단지개발사업, 택지개발사업, 그밖에 대통령령으로 정하는 종류 및 규모 이상의 시설물 또는 개발사업을 하는 자는 단독 또는 공동으로 물 사용량의 10% 이상을 재이용 할 수 있도록 중수도를 설치·운영해야 하며, 중수도의 설치 결과를 특별자치도지사·시장·군수·구청장에게 신고해야 한다. 중수도를 설치하려는 자는 하·폐수처리수 재이용 시설 설계·시공업 등록을 한자에게 설계·시공 하도록 하여야 하며, 중수도의 소유자 또는 관리자는 환경부령으로 정하는 바에 따라 중수도의 안전성 및 수질 등을 분기별로 검사하고 그 결과를 특별자치도지사·시장·군수·구청장에게 통보해야 한다. 중수도 설치·운영에 관한 이행명령을 따르지 않을 경우 1천만 원 이하의 과태료를 받을 수 있으며 중수도를 설치하지 않은 경우에는 500만 원 이하의 과태료, 중수도를 운영하지 않거나 중수도의 안전성 및 수질 등의 검사 결과를 통보하지 않거나 거짓으로 통보한 경우에는 300만 원 이하의 과태료, 중수도의 설치 결과를 신고하지 않은 경우에는 100만 원 이하의 과태료를 부과 받는다."
889,"상권을 측정하는 하나의 방법인 허프모델을 일본 통산성이 일본식으로 수정한 것을 말한다. ‘통산성 허프모델’이라고도 한다. 허프모델과 차이점은 b 저항계수 바로미터 수치를 2로 고정시킨 점, 상점가의 소요시간을 거리로 치환한 점이다. 내용은 다음과 같다. “어떤 지역에 사는 소비자가 어떤 쇼핑센터로 쇼핑갈 확률은 매장면적의 규모에 비례하고, 거기에 도달하는 시간거리의 2승에 반비례한다.”산출 공식은 다음과 같다.Pi : 쇼핑갈 확률, Di : i지점에서 j쇼핑센터 간의 2승, Sj : 쇼핑센터의 매장면적, ∑ : 전부 합산"
890,"민법상의 착오 중 하나로, 분양계약에서 수분양자가 신문광고, 분양상담 등에 의하여 분양회사에게 중도금대출이행의무가 있는 것으로 잘못 알고 계약을 체결한 경우나 지하철이 건설될 것으로 잘못 알고 토지를 고가로 매수하는 경우와 같이 의사형성과정에서 일어나는 착오를 말한다. 근거법은 민법이다."
891,"건축에 관한 국가 및 지방자치단체와 국민의 책무를 정하고 건축정책의 수립·시행 등을 규정하여 건축문화를 진흥함으로써 국민의 건전한 삶의 영위와 복리향상에 이바지함을 목적으로 2007년 12월 21일 제정한 법률을 말한다. 기본이념은 국가 및 지방자치단체와 국민의 공동의 노력으로 국민의 안전·건강 및 복지에 직접 관련된 생활공간의 조성, 사회의 다양한 요구를 조정하고 수용하며 경제활동의 토대가 되는 공간 환경의 조성, 지역의 고유한 생활양식과 역사를 반영하고 미래세대에 계승될 문화공간을 창조하고 조성하여 건축의 공공적 가치를 구현하는 것이다. 총칙, 건축정책의 기본방향, 건축정책의 수립, 건축정책위원회, 건축문화의 진흥의 5장, 전문 24조와 부칙으로 구성되어 있다."
892,"과세표준 및 세액의 신고 또는 결정 당시부터 세법의 규정에 의하여 당연히 되돌려 받는 금액을 말한다. 이러한 환급세액의 예는 ① 법인세 또는 소득세의 기납부세액(중간예납세액, 예정신고납부세액, 원천징수납부세액 또는 수시부과세액)이 결정세액을 초과하는 경우, ② 부가가치세 매입세액이 매출세액을 초과하는 경우 등이 있다."
893,"도시에서 공원녹지의 확충·관리·이용 및 도시녹화 등에 관하여 필요한 사항을 규정함으로써 쾌적한 도시환경을 형성하여 건전하고 문화적인 도시생활의 확보와 공공의 복리증진에 기여함을 목적으로 2005년 3월 31일 제정된 법률로서, 도시공원법(1980년 1월 4일 제정, 2002년 2월 4일)을 전문 개정하고 그 명칭을 도시공원 및 녹지 등에 관한 법률이라 변경하였다. 총칙, 공원녹지기본계획, 도시녹화 및 도시공원·녹지의 확충, 도시공원의 설치 및 관리, 도시자연공원구역, 녹지의 설치 및 관리, 비용, 감독 등 총 10장과 전문 56조 그리고 부칙으로 구성되어 있다."
894,"2001년 12월 29일 제정한 법률로 상가건물 임대차에 민법의 특례를 규정함으로써 국민 경제생활의 안정을 보장함을 목적으로 하는 법률이다. 상가건물 임대차는 주택 임대차와 달리 임차인의 보호가 미진하여 임대인에 비해 계약상 약자인 임차인들이 임차료의 과다 인상, 임대인의 해지권 남용, 임대차 기간의 불안정성 등 여러 형태의 불이익을 당하는 경우가 있음에도 불구하고, 민법의 규정만으로 이들을 보호하는 데에 한계가 있었다. 이러한 문제를 해결하기 위해 임차권 등기가 없는 경우에도 일정한 요건을 갖춘 임차인에게 제3자 대항력을 부여하고, 보증금을 우선 회수하게 하며, 계약갱신요구권 등을 인정하는 등 보호규정 등을 마련하였다. 이 법은 상가건물(사업자등록의 대상이 되는 건물)의 임대차(임대차 목적물의 주된 부분을 영업용으로 사용하는 경우를 포함)에 적용하되 임대차 보증금액이 서울특별시는 3억 원, 과밀억제권역(서울특별시는 제외)은 2억 5천만 원, 광역시(과밀억제권역에 포함된 지역과 군 지역은 제외), 안산시, 용인시, 김포시 및 광주시는 1억 8천만 원, 그 밖의 지역은 1억 5천만 원을 초과하는 임대차에는 적용하지 않는다."
